("uniplate","1.2.0.3",Just "http://aur.archlinux.org/packages.php?ID=17635")
("uniqueid","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=22466")
("universal-binary","0.1",Just "http://aur.archlinux.org/packages.php?ID=23066")
("unix","2.3.2.0",Just "http://aur.archlinux.org/packages.php?ID=21722")
("unix-compat","0.1.2.1",Just "http://aur.archlinux.org/packages.php?ID=17636")
("unix-pty-light","0.1",Just "http://aur.archlinux.org/packages.php?ID=17637")
("Unixutils","1.22",Just "http://aur.archlinux.org/packages.php?ID=19227")
("unlambda","0.1",Just "http://aur.archlinux.org/packages.php?ID=19700")
("uri-template","0.2",Just "http://aur.archlinux.org/packages.php?ID=21398")
("url","2.1",Just "http://aur.archlinux.org/packages.php?ID=19039")
("UrlDisp","0.1.7",Just "http://aur.archlinux.org/packages.php?ID=23564")
("urlencoded","0.3.0.0",Just "http://aur.archlinux.org/packages.php?ID=26162")
("utf8-env","0.1",Just "http://aur.archlinux.org/packages.php?ID=24670")
("utf8-light","0.4",Just "http://aur.archlinux.org/packages.php?ID=19207")
("utf8-prelude","0.1.6",Just "http://aur.archlinux.org/packages.php?ID=20517")
("utility-ht","0.0.5.1",Just "http://aur.archlinux.org/packages.php?ID=23087")
("uu-parsinglib","2.2.0",Just "http://aur.archlinux.org/packages.php?ID=26182")
("uuid","1.0.2",Just "http://aur.archlinux.org/packages.php?ID=18813")
("uulib","0.9.10",Just "http://aur.archlinux.org/packages.php?ID=17638")
("uvector","0.1.0.4",Just "http://aur.archlinux.org/packages.php?ID=17460")
("uvector-algorithms","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=22453")
("vacuum","1.0.0",Just "http://aur.archlinux.org/packages.php?ID=25507")
("vacuum-cairo","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=26150")
("vacuum-opengl","0.0",Just "http://aur.archlinux.org/packages.php?ID=28918")
("validate","0.11",Just "http://aur.archlinux.org/packages.php?ID=18923")
("value-supply","0.5",Just "http://aur.archlinux.org/packages.php?ID=17639")
("vcard","0.1.3",Just "http://aur.archlinux.org/packages.php?ID=22148")
("Vec","0.9.6",Just "http://aur.archlinux.org/packages.php?ID=18014")
("vect","0.4.5",Just "http://aur.archlinux.org/packages.php?ID=23853")
("vector-space","0.5.7",Just "http://aur.archlinux.org/packages.php?ID=17862")
("visual-graphrewrite","0.3.2",Just "http://aur.archlinux.org/packages.php?ID=26382")
("vty","3.1.8.4",Just "http://aur.archlinux.org/packages.php?ID=17640")
("WAVE","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17690")
("wavesurfer","0.0.6",Just "http://aur.archlinux.org/packages.php?ID=21466")
("web-encodings","0.0.0",Just "http://aur.archlinux.org/packages.php?ID=27427")
("WebBits","1.0",Just "http://aur.archlinux.org/packages.php?ID=19002")
("whim","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=23287")
("WikimediaParser","0.1",Just "http://aur.archlinux.org/packages.php?ID=23720")
("windowslive","0.3",Just "http://aur.archlinux.org/packages.php?ID=26164")
("Wired","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=19396")
("witness","0.1",Just "http://aur.archlinux.org/packages.php?ID=19194")
("wl-pprint","1.0",Just "http://aur.archlinux.org/packages.php?ID=17641")
("wol","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=28646")
("wordcloud","0.0",Just "http://aur.archlinux.org/packages.php?ID=22462")
("WordNet","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=17691")
("Workflow","0.3",Just "http://aur.archlinux.org/packages.php?ID=21396")
("wx","0.11.1.2",Just "http://aur.archlinux.org/packages.php?ID=22477")
("wxcore","0.11.1.2",Just "http://aur.archlinux.org/packages.php?ID=22476")
("wxFruit","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=24107")
("xattr","0.5.2",Just "http://aur.archlinux.org/packages.php?ID=26507")
("Xauth","0.1",Just "http://aur.archlinux.org/packages.php?ID=23081")
("xcb-types","0.5.1.1",Just "http://aur.archlinux.org/packages.php?ID=18094")
("xformat","0.1",Just "http://aur.archlinux.org/packages.php?ID=27527")
("xhb","0.3.2009.6.28",Just "http://aur.archlinux.org/packages.php?ID=23765")
("xhtml","3000.2.0.1",Just "http://aur.archlinux.org/packages.php?ID=16011")
("xml","1.3.4",Just "http://aur.archlinux.org/packages.php?ID=17472")
("xml-basic","0.1",Just "http://aur.archlinux.org/packages.php?ID=24424")
("xml-parsec","1.0.3",Just "http://aur.archlinux.org/packages.php?ID=17863")
("xosd","0.2",Just "http://aur.archlinux.org/packages.php?ID=21473")
("xsact","1.6",Just "http://aur.archlinux.org/packages.php?ID=17693")
("yahoo-web-search","0.2",Just "http://aur.archlinux.org/packages.php?ID=19231")
("YamlReference","0.9.3",Just "http://aur.archlinux.org/packages.php?ID=17864")
("Yampa","0.9.2.3",Just "http://aur.archlinux.org/packages.php?ID=17591")
("ycextra","0.1",Just "http://aur.archlinux.org/packages.php?ID=23133")
("yhccore","0.9.1",Just "http://aur.archlinux.org/packages.php?ID=17694")
("yices","0.0.0.4",Just "http://aur.archlinux.org/packages.php?ID=28754")
("yjftp","0.3.6.2",Just "http://aur.archlinux.org/packages.php?ID=20626")
("yjtools","0.9.7",Just "http://aur.archlinux.org/packages.php?ID=20923")
("Yogurt","0.4",Just "http://aur.archlinux.org/packages.php?ID=17592")
("yuiGrid","0.1",Just "http://aur.archlinux.org/packages.php?ID=26510")
("ZFS","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=17865")
("zip-archive","0.1.1.3",Just "http://aur.archlinux.org/packages.php?ID=19555")
("zipedit","0.2.3",Just "http://aur.archlinux.org/packages.php?ID=17722")
("ZipFold","0.1.4",Just "http://aur.archlinux.org/packages.php?ID=21533")
("zipper","0.3",Just "http://aur.archlinux.org/packages.php?ID=23144")
("zoneinfo","0.4",Just "http://aur.archlinux.org/packages.php?ID=23722")
("hasktags","0.67",Just "http://aur.archlinux.org/packages.php?ID=26514")
("hback","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=17719")
("hbeat","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=20178")
("hburg","1.1.2",Just "http://aur.archlinux.org/packages.php?ID=17613")
("helisp","0.1",Just "http://aur.archlinux.org/packages.php?ID=17614")
("","1.6",Just "http://aur.archlinux.org/packages.php?ID=4572")
("hetris","0.2",Just "http://aur.archlinux.org/packages.php?ID=17642")
("hevolisa","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=23762")
("hevolisa-dph","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=24516")
("hichi","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=24348")
("hinvaders","0.1",Just "http://aur.archlinux.org/packages.php?ID=17615")
("HipmunkPlayground","0.2",Just "http://aur.archlinux.org/packages.php?ID=18660")
("historian","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=27776")
("hledger","0.6.1",Just "http://aur.archlinux.org/packages.php?ID=20762")
("hlint","1.6.5",Just "http://aur.archlinux.org/packages.php?ID=23099")
("hmp3","1.5.2.1",Just "http://aur.archlinux.org/packages.php?ID=17032")
("Hmpf","0.1",Just "http://aur.archlinux.org/packages.php?ID=19760")
("hoogle","4.0.7",Just "http://aur.archlinux.org/packages.php?ID=17616")
("hpodder","1.1.5",Just "http://aur.archlinux.org/packages.php?ID=19962")
("HPong","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=26171")
("hprotoc","1.5.1",Just "http://aur.archlinux.org/packages.php?ID=20380")
("hpylos","1.0",Just "http://aur.archlinux.org/packages.php?ID=21756")
("hranker","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=25016")
("HRay","1.1.1",Just "http://aur.archlinux.org/packages.php?ID=17781")
("hsclock","1.0",Just "http://aur.archlinux.org/packages.php?ID=17723")
("hscolour","1.15",Just "http://aur.archlinux.org/packages.php?ID=17463")
("HSFFIG","1.1",Just "http://aur.archlinux.org/packages.php?ID=27530")
("hspresent","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=27866")
("hstidy","0.2",Just "http://aur.archlinux.org/packages.php?ID=18179")
("htags","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=21145")
("htar","0.3.1",Just "http://aur.archlinux.org/packages.php?ID=24347")
("hunp","0.1",Just "http://aur.archlinux.org/packages.php?ID=27808")
("husky","0.4",Just "http://aur.archlinux.org/packages.php?ID=24106")
("hybrid","2.0",Just "http://aur.archlinux.org/packages.php?ID=17782")
("internetmarke","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=22468")
("ip6addr","0.1",Just "http://aur.archlinux.org/packages.php?ID=27668")
("ircbouncer","0.1",Just "http://aur.archlinux.org/packages.php?ID=19203")
("ixdopp","0.1",Just "http://aur.archlinux.org/packages.php?ID=20289")
("jarfind","0.1.0.0",Just "http://aur.archlinux.org/packages.php?ID=23080")
("json2yaml","0.2.0",Just "http://aur.archlinux.org/packages.php?ID=28330")
("kbq-gu","0.2",Just "http://aur.archlinux.org/packages.php?ID=19119")
("korfu","0.1",Just "http://aur.archlinux.org/packages.php?ID=23558")
("L-seed","0.2",Just "http://aur.archlinux.org/packages.php?ID=27825")
("lambdabot","4.2.2.1",Just "http://aur.archlinux.org/packages.php?ID=23268")
("LambdaCalculator","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=27752")
("lambdacube","2008.12.25",Just "http://aur.archlinux.org/packages.php?ID=23056")
("LambdaHack","0.1.20090606",Just "http://aur.archlinux.org/packages.php?ID=17783")
("LambdaShell","0.9.1",Just "http://aur.archlinux.org/packages.php?ID=17695")
("leksah","0.6.1",Just "http://aur.archlinux.org/packages.php?ID=23335")
("lhc","0.8",Just "http://aur.archlinux.org/packages.php?ID=21749")
("line2pdf","0.0.7",Just "http://aur.archlinux.org/packages.php?ID=18307")
("linkchk","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=17784")
("lscabal","0.1",Just "http://aur.archlinux.org/packages.php?ID=24791")
("LslPlus","0.4.2",Just "http://aur.archlinux.org/packages.php?ID=27475")
("mage","1.1.0",Just "http://aur.archlinux.org/packages.php?ID=17866")
("maid","2009.8.25",Just "http://aur.archlinux.org/packages.php?ID=28756")
("make-hard-links","0.2",Just "http://aur.archlinux.org/packages.php?ID=24689")
("MazesOfMonad","1.0.5",Just "http://aur.archlinux.org/packages.php?ID=26213")
("mdo","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=18990")
("memscript","0.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=27628")
("mines","0.1",Just "http://aur.archlinux.org/packages.php?ID=19083")
("minesweeper","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=27583")
("mkbndl","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=17785")
("mkcabal","0.4.2",Just "http://aur.archlinux.org/packages.php?ID=15437")
("Monadius","0.93",Just "http://aur.archlinux.org/packages.php?ID=17816")
("mp3decoder","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=20445")
("mpdmate","0.1",Just "http://aur.archlinux.org/packages.php?ID=17867")
("multiplicity","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=23721")
("nehe-tuts","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=22470")
("NGrams","1.1",Just "http://aur.archlinux.org/packages.php?ID=17868")
("","1.18",Just "http://aur.archlinux.org/packages.php?ID=22688")
("nymphaea","0.3",Just "http://aur.archlinux.org/packages.php?ID=17787")
("omnicodec","0.2",Just "http://aur.archlinux.org/packages.php?ID=17788")
("only","0.0.6.0",Just "http://aur.archlinux.org/packages.php?ID=15134")
("OpenAFP-Utils","1.3",Just "http://aur.archlinux.org/packages.php?ID=22461")
("orchid-demo","0.0.6",Just "http://aur.archlinux.org/packages.php?ID=23065")
("pdf2line","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=17617")
("pesca","4.0.1",Just "http://aur.archlinux.org/packages.php?ID=17618")
("photoname","2.2",Just "http://aur.archlinux.org/packages.php?ID=17488")
("piet","0.1",Just "http://aur.archlinux.org/packages.php?ID=23329")
("pkggraph","0.1",Just "http://aur.archlinux.org/packages.php?ID=26172")
("PlslTools","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=22168")
("pointfree","1.0.3",Just "http://aur.archlinux.org/packages.php?ID=26107")
("pony","1.0",Just "http://aur.archlinux.org/packages.php?ID=24141")
("printxosd","0.1",Just "http://aur.archlinux.org/packages.php?ID=21753")
("prof2dot","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=17619")
("Pugs","6.2.13.14",Just "http://aur.archlinux.org/packages.php?ID=17958")
("pugs-DrIFT","2.2.3.1",Just "http://aur.archlinux.org/packages.php?ID=28588")
("pxsl-tools","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=19352")
("quickcheck-script","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17696")
("riot","1.20080618",Just "http://aur.archlinux.org/packages.php?ID=164")
("roguestar-engine","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=17697")
("roguestar-gl","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=19154")
("rss2irc","0.2",Just "http://aur.archlinux.org/packages.php?ID=17960")
("sat","1.1.1",Just "http://aur.archlinux.org/packages.php?ID=19688")
("sat-micro-hs","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17502")
("satchmo-examples","1.4.1",Just "http://aur.archlinux.org/packages.php?ID=25397")
("scaleimage","0.1",Just "http://aur.archlinux.org/packages.php?ID=17910")
("Scurry","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=23417")
("SGdemo","1.0",Just "http://aur.archlinux.org/packages.php?ID=24936")
("she","0.0",Just "http://aur.archlinux.org/packages.php?ID=28002")
("shelltestrunner","0.6",Just "http://aur.archlinux.org/packages.php?ID=28726")
("showdown","0.5.3",Just "http://aur.archlinux.org/packages.php?ID=27826")
("Shu-thing","1.1.2",Just "http://aur.archlinux.org/packages.php?ID=18048")
("simgi","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=27584")
("simseq","0.0",Just "http://aur.archlinux.org/packages.php?ID=17698")
("smartword","0.0.0.5",Just "http://aur.archlinux.org/packages.php?ID=25064")
("SourceGraph","0.3",Just "http://aur.archlinux.org/packages.php?ID=20519")
("SpaceInvaders","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=17699")
("sphinx-cli","0.1",Just "http://aur.archlinux.org/packages.php?ID=18444")
("strictify","0.1",Just "http://aur.archlinux.org/packages.php?ID=17484")
("subtitles","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=26410")
("supercollider-midi","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=20341")
("tabloid","0.47",Just "http://aur.archlinux.org/packages.php?ID=26215")
("testpattern","0.1",Just "http://aur.archlinux.org/packages.php?ID=19482")
("tetris","0.27178",Just "http://aur.archlinux.org/packages.php?ID=22474")
("threadPool","0.2",Just "http://aur.archlinux.org/packages.php?ID=23354")
("timberc","1.0.3",Just "http://aur.archlinux.org/packages.php?ID=22443")
("TimePiece","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=18386")
("topkata","0.2.3",Just "http://aur.archlinux.org/packages.php?ID=19498")
("turing-music","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=20565")
("twidge","0.99.3",Just "http://aur.archlinux.org/packages.php?ID=19917")
("twitter","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17869")
("typalyze","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17700")
("TypeIlluminator","0.0",Just "http://aur.archlinux.org/packages.php?ID=17701")
("uacpid","0.0.4",Just "http://aur.archlinux.org/packages.php?ID=28352")
("uhexdump","0.2",Just "http://aur.archlinux.org/packages.php?ID=18577")
("urlcheck","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17702")
("uuagc","0.9.10",Just "http://aur.archlinux.org/packages.php?ID=17643")
("vintage-basic","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=24667")
("wavconvert","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=19205")
("wp-archivebot","0.1",Just "http://aur.archlinux.org/packages.php?ID=27629")
("wxAsteroids","1.0",Just "http://aur.archlinux.org/packages.php?ID=25022")
("xml2x","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=17703")
("YampaSynth","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=17870")
("yeganesh","2.1",Just "http://aur.archlinux.org/packages.php?ID=19586")
("yi","0.6.1",Just "http://aur.archlinux.org/packages.php?ID=18640")
("ZMachine","0.0",Just "http://aur.archlinux.org/packages.php?ID=17789")
("ztail","1.0",Just "http://aur.archlinux.org/packages.php?ID=21547")
("data-object","0.0.0",Just "http://aur.archlinux.org/packages.php?ID=29292")
("yaml","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=29293")
("rwlock","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=29298")
("dbf","0.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=29299")
("shapefile","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=29300")
("file-embed","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=29301")
("hums","0.2.4",Just "http://aur.archlinux.org/packages.php?ID=29302")
("monoids","0.2.0.2",Just "http://aur.archlinux.org/packages.php?ID=29304")
("yst","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=29313")
("Binpack","0.3.1",Just "http://aur.archlinux.org/packages.php?ID=29328")
("pop3-client","0.1.3",Just "http://aur.archlinux.org/packages.php?ID=29330")
("xdg-basedir","0.2",Just "http://aur.archlinux.org/packages.php?ID=29332")
("io-storage","0.3",Just "http://aur.archlinux.org/packages.php?ID=29340")
("breakout","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=29341")
("network-fancy","0.1.4",Just "http://aur.archlinux.org/packages.php?ID=29343")
("EnumMap","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=29344")
("cabal-query","0.1",Just "http://aur.archlinux.org/packages.php?ID=29345")
("pubsub","0.11",Just "http://aur.archlinux.org/packages.php?ID=29346")
("hommage-ds","0.0.5",Just "http://aur.archlinux.org/packages.php?ID=29305")
("dyre","0.7.2",Just "http://aur.archlinux.org/packages.php?ID=29350")
("AC-VanillaArray","1.1.1",Just "http://aur.archlinux.org/packages.php?ID=29352")
("list-grouping","0.1",Just "http://aur.archlinux.org/packages.php?ID=29353")
("MonadCatchIO-transformers","0.0.1.0",Just "http://aur.archlinux.org/packages.php?ID=29354")
("hp2any-core","0.10.0",Just "http://aur.archlinux.org/packages.php?ID=29355")
("hp2any-graph","0.5.1",Just "http://aur.archlinux.org/packages.php?ID=29356")
("hp2any-manager","0.4.2",Just "http://aur.archlinux.org/packages.php?ID=29357")
("TrieMap","0.0.1.0",Just "http://aur.archlinux.org/packages.php?ID=29358")
("tagged","0.0",Just "http://aur.archlinux.org/packages.php?ID=29359")
("enumerable","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=29360")
("compose-trans","0.0",Just "http://aur.archlinux.org/packages.php?ID=29361")
("numtype","1.0",Just "http://aur.archlinux.org/packages.php?ID=29362")
("BoundedChan","1.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=29380")
("OpenCLRaw","1.0.1001",Just "http://aur.archlinux.org/packages.php?ID=29397")
("accelerate","0.5.0.0",Just "http://aur.archlinux.org/packages.php?ID=29398")
("word24","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=29408")
("prelude-plus","0.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=29414")
("test-framework-quickcheck2","0.2.4",Just "http://aur.archlinux.org/packages.php?ID=29413")
("usb-id-database","0.1",Just "http://aur.archlinux.org/packages.php?ID=29416")
("explore","0.0.5.1",Just "http://aur.archlinux.org/packages.php?ID=29430")
("pngload","0.1",Just "http://aur.archlinux.org/packages.php?ID=29429")
("feed2lj","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=29431")
("hSimpleDB","0.1",Just "http://aur.archlinux.org/packages.php?ID=29441")
("BirdPP","1.0",Just "http://aur.archlinux.org/packages.php?ID=29464")
("ministg","0.2",Just "http://aur.archlinux.org/packages.php?ID=29463")
("parsimony","1",Just "http://aur.archlinux.org/packages.php?ID=29465")
("X11-xdamage","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=29517")
("X11-xshape","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=29518")
("graphtype","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=29551")
("astrds","0.1",Just "http://aur.archlinux.org/packages.php?ID=29570")
("moe","2009.8.26",Just "http://aur.archlinux.org/packages.php?ID=29571")
("epoll","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=29572")
("hoauth","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=29583")
("named-lock","0.1",Just "http://aur.archlinux.org/packages.php?ID=29587")
